"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2128","TC_LIV_034_POST_RemoveAd","","2026-04-03","passed","2026-04-03","Live Stream API > 8. Configuración Avanzada","live\live.test.js","",""
"","3177","TC-008: Error al crear cupón con código duplicado","regression","2026-04-19","passed","2026-04-19","Cupones - POST avanzado","api\regression\cupones\cupones-advanced.regression.spec.js","",""
"","4724","TC_LIV_023_POST_StartRecord","regression","2026-04-19","passed","2026-04-19","5. Grabación","api\regression\live\live-advanced.regression.spec.js","",""
"","2915","TC_LIV_006_GET_SearchByName","","2026-04-03","passed","2026-04-03","Live Stream API > 2. Búsqueda y Filtros","live\live.test.js","",""
"","982","TC_MED_014b_FILTER_TitleContains","","2026-04-03","passed","2026-04-03","6. Filtros Avanzados (filterData)","media\media.test.js","",""
"","1488","TC_MED_THUMB_DELETE","","2026-04-03","passed","2026-04-03","11. Subrecursos Adicionales","media\media.test.js","",""
"","3852","TC_LIV_002_POST_CreateStreamAudio","regression","2026-04-19","passed","2026-04-19","1b. CRUD adicional","api\regression\live\live-advanced.regression.spec.js","",""
"","3772","TC_LIV_024_POST_RefreshToken","regression","2026-04-19","passed","2026-04-19","6. Token de Publicación","api\regression\live\live-advanced.regression.spec.js","",""
"","246","[PL-FUNC-001.1.6 / PL-API-003.1.5] Elimina playlist y verifica 404 en GET subsecuente","","2026-04-03","passed","2026-04-03","Playlist API > DELETE /api/playlist/{id} · Eliminación de playlists","playlist\playlist.test.js","",""
"","1014","TC_MED_004_POST_InvalidType","regression","2026-04-19","passed","2026-04-19","2b. Create Media - variantes","api\regression\media\media-advanced.regression.spec.js","",""
"","629","TC_LIV_010_GET_PaginationLimit","regression","2026-04-19","passed","2026-04-19","2. Búsqueda y Filtros","api\regression\live\live-advanced.regression.spec.js","",""
"","2578","TC_CON_PL_001 POST /api/playlist response schema","contract","2026-04-19","passed","2026-04-19","Playlist - Contract","api\contract\playlist\playlist.contract.spec.js","",""
"","119","TC_SHW_NEG_041_UPDATE_NonExistentShow","","2026-04-03","passed","2026-04-03","3. Update (POST /api/show/:id)","show\show.test.js","",""
"","2528","TC_MED_010_UPDATE_ChangeTitleOnly","","2026-04-03","passed","2026-04-03","4. Partial Update (POST /api/media/:id)","media\media.test.js","",""
"","1452","TC_MED_IMAGE_GET_NotFound","regression","2026-04-19","passed","2026-04-19","11. Subrecursos Adicionales","api\regression\media\media-advanced.regression.spec.js","",""
"","1484","[PL-API-003.1.6] Retorna 200 con campo medias presente en la respuesta","","2026-04-03","passed","2026-04-03","Playlist API > GET /api/playlist/{id}?medias=true · Medias incluidas en el detalle","playlist\playlist.test.js","",""
"","3778","[PL-FUNC-001.2.1] Media asociada vía update aparece en GET?all=true","regression","2026-04-19","passed","2026-04-19","GET ?medias=true - Medias incluidas","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","1002","TC_MED_014a_FILTER_TitleIs","","2026-04-03","passed","2026-04-03","6. Filtros Avanzados (filterData)","media\media.test.js","",""
"","198","TC_SHW_074_VALIDATION_UnicodeCharactersInDescription","","2026-04-03","passed","2026-04-03","5. Edge Cases y Validaciones","show\show.test.js","",""
"","326","TC_CON_AR_002 GET /api/access-restriction/:id response schema","contract","2026-04-19","failed","2026-04-19","Access Restriction - Contract","api\contract\access_restriction\access_restriction.contract.spec.js","",""
"","413","TC_SHW_NEG_042_UPDATE_InvalidNextEpisodeDate","","2026-04-03","passed","2026-04-03","3. Update (POST /api/show/:id)","show\show.test.js","",""
"","137","[PL-NEG] 400 o 500 cuando falta el campo type","regression","2026-04-19","passed","2026-04-19","POST /api/playlist - Validaciones negativas","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","2237","TC_LIV_039_POST_EnableDVR","regression","2026-04-19","passed","2026-04-19","8. Configuración Avanzada","api\regression\live\live-advanced.regression.spec.js","",""
"","438","[PL-FUNC-001.1.4] Crea playlist Playout con múltiples reglas","regression","2026-04-19","passed","2026-04-19","POST /api/playlist - Tipos de playlist","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","432","TC_CON_AD_003 GET /api/ad list response schema","contract","2026-04-19","passed","2026-04-19","Ad - Contract","api\contract\ad\ad.contract.spec.js","",""
"","2996","TC_MED_005_GET_ListDefaultParameters","","2026-04-03","passed","2026-04-03","3. Read Media (GET /api/media & /api/media/:id)","media\media.test.js","",""
"","262","TC_SHW_072_VALIDATION_SpecialCharactersInTitle","","2026-04-03","passed","2026-04-03","5. Edge Cases y Validaciones","show\show.test.js","",""
"","3894","TC_SCH_001_GET_LiveStreamScheduleJobList","regression","2026-04-19","passed","2026-04-19","Schedule - Regression","api\regression\schedule\schedule-advanced.regression.spec.js","",""
"","202","TC_SHW_071_VALIDATION_VeryLongTitle","","2026-04-03","passed","2026-04-03","5. Edge Cases y Validaciones","show\show.test.js","",""
"","208","TC_LIV_007_GET_FilterOnline","regression","2026-04-19","passed","2026-04-19","2. Búsqueda y Filtros","api\regression\live\live-advanced.regression.spec.js","",""
"","380","TC_SHW_050_DELETE_Success","smoke","2026-04-19","passed","2026-04-19","Show - Smoke","api\smoke\show\show-crud.smoke.spec.js","",""
"","81","[PL-API-003.2 NEG] 404 al solicitar playlist inexistente","","2026-04-03","passed","2026-04-03","Playlist API > GET /api/playlist/{id} · Detalle de playlist","playlist\playlist.test.js","",""
"","3517","TC_SCH_002_GET_LiveStreamScheduleJobList_StableOnRepeat","regression","2026-04-19","passed","2026-04-19","Schedule - Regression","api\regression\schedule\schedule-advanced.regression.spec.js","",""
"","1829","TC_LIV_001_POST_CreateStreamVideo","","2026-04-03","passed","2026-04-03","Live Stream API > 1. CRUD Principal (POST/GET/DELETE)","live\live.test.js","",""
"","966","TC_MED_005c_GET_WithoutCategoryAndId","regression","2026-04-19","passed","2026-04-19","3c. Read - without_category + id","api\regression\media\media-advanced.regression.spec.js","",""
"","991","TC_MED_014_DELETE_AlreadyDeleted","regression","2026-04-19","passed","2026-04-19","5b. Delete Media - variantes","api\regression\media\media-advanced.regression.spec.js","",""
"","707","TC_CON_LIV_003 GET /api/live-stream list response schema","contract","2026-04-19","passed","2026-04-19","Live - Contract","api\contract\live\live.contract.spec.js","",""
